iso3;year;gdp_per_capita_usd
FJI;1988;1463.05
FJI;1989;1543.3
FJI;1990;1728.94
FJI;1991;1774.99
FJI;1992;1951.26
FJI;1993;2070.05
FJI;1994;2297.18
FJI;1995;2466.74
FJI;1996;2648.33
FJI;1997;2573.72
FJI;1998;2010.5
FJI;1999;2327.96
FJI;2000;1995.72
FJI;2001;1945.0
FJI;2002;2136.57
FJI;2003;2655.58
FJI;2004;3097.19
FJI;2005;3377.69
FJI;2006;3455.11
FJI;2007;3762.75
FJI;2008;3899.92
FJI;2009;3164.13
FJI;2010;3449.14
FJI;2011;4139.6
FJI;2012;4341.4
FJI;2013;4572.44
FJI;2014;5293.36
FJI;2015;5097.53
FJI;2016;5363.79
FJI;2017;5826.85
FJI;2018;6085.42
FJI;2019;5842.07
FJI;2020;4620.65
FJI;2021;4536.73
FJI;2022;5414.12
FJI;2023;5926.21
FJI;2024;6425.74
FRA;1960;1306.8
FRA;1961;1401.87
FRA;1962;1553.99
FRA;1963;1723.24
FRA;1964;1891.12
FRA;1965;2023.5
FRA;1966;2172.59
FRA;1967;2328.12
FRA;1968;2518.16
FRA;1969;2729.37
FRA;1970;2832.55
FRA;1971;3137.06
FRA;1972;3809.1
FRA;1973;4906.54
FRA;1974;5260.6
FRA;1975;6616.77
FRA;1976;6792.31
FRA;1977;7458.76
FRA;1978;9166.59
FRA;1979;11062.57
FRA;1980;12565.16
FRA;1981;10955.9
FRA;1982;10359.89
FRA;1983;9862.28
FRA;1984;9311.89
FRA;1985;9657.02
FRA;1986;13430.48
FRA;1987;16175.71
FRA;1988;17549.64
FRA;1989;17547.26
FRA;1990;21586.47
FRA;1991;21500.78
FRA;1992;23615.02
FRA;1993;22238.83
FRA;1994;23359.9
FRA;1995;26791.82
FRA;1996;26757.64
FRA;1997;24169.4
FRA;1998;24869.4
FRA;1999;24576.32
FRA;2000;22340.59
FRA;2001;22331.79
FRA;2002;24144.57
FRA;2003;29479.52
FRA;2004;33644.93
FRA;2005;34696.37
FRA;2006;36431.57
FRA;2007;41486.19
FRA;2008;45464.82
FRA;2009;41728.09
FRA;2010;40694.82
FRA;2011;43929.78
FRA;2012;40863.58
FRA;2013;42669.18
FRA;2014;43148.05
FRA;2015;36702.43
FRA;2016;37024.22
FRA;2017;38687.16
FRA;2018;41418.18
FRA;2019;40408.28
FRA;2020;39169.86
FRA;2021;43725.1
FRA;2022;40988.64
FRA;2023;44700.14
FRA;2024;46103.08
FRO;1965;1594.48
FRO;1966;1749.16
FRO;1967;1780.16
FRO;1968;1735.53
FRO;1969;1849.44
FRO;1970;2219.38
FRO;1971;2563.6
FRO;1972;3046.46
FRO;1973;4067.93
FRO;1974;4906.28
FRO;1975;5605.51
FRO;1976;6593.62
FRO;1977;8387.15
FRO;1978;9479.44
FRO;1979;10549.34
FRO;1980;11446.28
FRO;1981;10458.1
FRO;1982;10052.92
FRO;1983;10893.33
FRO;1984;9437.29
FRO;1985;10048.51
FRO;1986;14933.54
FRO;1987;18982.24
FRO;1988;20453.1
FRO;1989;18180.85
FRO;1990;20125.37
FRO;1991;19163.56
FRO;1992;19300.66
FRO;1993;16373.83
FRO;1994;16975.93
FRO;1995;20669.21
FRO;1996;22705.7
FRO;1997;21158.41
FRO;1998;24729.02
FRO;1999;24978.62
FRO;2000;23322.76
FRO;2001;24879.77
FRO;2002;26937.65
FRO;2003;31269.6
FRO;2004;35647.54
FRO;2005;36389.08
FRO;2006;41743.68
FRO;2007;48348.74
FRO;2008;51287.89
FRO;2009;47060.16
FRO;2010;47924.14
FRO;2011;51620.05
FRO;2012;50263.0
FRO;2013;55759.36
FRO;2014;60173.31
FRO;2015;52638.27
FRO;2016;56876.43
FRO;2017;59388.54
FRO;2018;62525.26
FRO;2019;63070.72
FRO;2020;62247.93
FRO;2021;69421.7
FRO;2022;67069.4
FRO;2023;72486.69
FRO;2024;74175.28
FSM;1970;337.5
FSM;1971;359.24
FSM;1972;403.05
FSM;1973;544.2
FSM;1974;701.08
FSM;1975;683.98
FSM;1976;677.97
FSM;1977;668.6
FSM;1978;737.51
FSM;1979;803.03
FSM;1980;829.21
FSM;1981;958.37
FSM;1982;973.69
FSM;1983;993.27
FSM;1984;971.32
FSM;1985;1136.28
FSM;1986;1216.16
FSM;1987;1230.44
FSM;1988;1284.28
FSM;1989;1365.62
FSM;1990;1459.04
FSM;1991;1617.46
FSM;1992;1699.33
FSM;1993;1853.06
FSM;1994;1856.52
FSM;1995;1995.19
FSM;1996;1955.98
FSM;1997;1840.24
FSM;1998;1944.03
FSM;1999;1944.83
FSM;2000;2049.34
FSM;2001;2103.75
FSM;2002;2113.46
FSM;2003;2145.88
FSM;2004;2104.43
FSM;2005;2217.0
FSM;2006;2257.76
FSM;2007;2302.51
FSM;2008;2395.9
FSM;2009;2565.84
FSM;2010;2715.27
FSM;2011;2859.85
FSM;2012;3003.06
FSM;2013;2904.15
FSM;2014;2915.24
FSM;2015;2869.86
FSM;2016;2997.94
FSM;2017;3297.38
FSM;2018;3584.78
FSM;2019;3581.73
FSM;2020;3362.03
FSM;2021;3508.22
FSM;2022;3703.67
FSM;2023;3933.02
FSM;2024;4251.69
GAB;1960;276.14
GAB;1961;323.46
GAB;1962;348.42
GAB;1963;290.68
GAB;1964;400.4
GAB;1965;414.55
GAB;1966;443.4
GAB;1967;482.22
GAB;1968;514.57
GAB;1969;545.41
GAB;1970;543.43
GAB;1971;627.42
GAB;1972;693.29
GAB;1973;1140.04
GAB;1974;2384.19
GAB;1975;3258.23
GAB;1976;4441.09
GAB;1977;4048.15
GAB;1978;3359.57
GAB;1979;4154.59
GAB;1980;5718.47
GAB;1981;5026.48
GAB;1982;4583.9
GAB;1983;4181.57
GAB;1984;4272.88
GAB;1985;3898.46
GAB;1986;3864.67
GAB;1987;3624.38
GAB;1988;4118.6
GAB;1989;4373.88
GAB;1990;6050.71
GAB;1991;5345.1
GAB;1992;5385.69
GAB;1993;4105.99
GAB;1994;3828.21
GAB;1995;4414.88
GAB;1996;4942.68
GAB;1997;4508.75
GAB;1998;3700.0
GAB;1999;3751.35
GAB;2000;3982.91
GAB;2001;3835.76
GAB;2002;3966.48
GAB;2003;4710.75
GAB;2004;5465.79
GAB;2005;6547.88
GAB;2006;6847.01
GAB;2007;8003.54
GAB;2008;9688.65
GAB;2009;7290.58
GAB;2010;8356.75
GAB;2011;10219.11
GAB;2012;9296.97
GAB;2013;9197.7
GAB;2014;9201.36
GAB;2015;7047.13
GAB;2016;6677.07
GAB;2017;6921.73
GAB;2018;7624.28
GAB;2019;7441.18
GAB;2020;6605.8
GAB;2021;8181.41
GAB;2022;8409.21
GAB;2023;7802.82
GAB;2024;8230.04
GBR;1960;1397.59
GBR;1961;1472.39
GBR;1962;1525.78
GBR;1963;1613.46
GBR;1964;1748.29
GBR;1965;1873.57
GBR;1966;1986.75
GBR;1967;2058.78
GBR;1968;1951.76
GBR;1969;2100.67
GBR;1970;2347.54
GBR;1971;2649.8
GBR;1972;3030.43
GBR;1973;3426.28
GBR;1974;3665.86
GBR;1975;4299.75
GBR;1976;4138.17
GBR;1977;4681.44
GBR;1978;5976.94
GBR;1979;7804.76
GBR;1980;10032.06
GBR;1981;9599.31
GBR;1982;9146.08
GBR;1983;8691.52
GBR;1984;8179.19
GBR;1985;8652.22
GBR;1986;10611.11
GBR;1987;13118.59
GBR;1988;15987.17
GBR;1989;16239.28
GBR;1990;19095.47
GBR;1991;19900.73
GBR;1992;20487.17
GBR;1993;18389.02
GBR;1994;19709.24
GBR;1995;23252.62
GBR;1996;24503.38
GBR;1997;26910.14
GBR;1998;28396.35
GBR;1999;28858.01
GBR;2000;28383.88
GBR;2001;28013.87
GBR;2002;30158.7
GBR;2003;34556.77
GBR;2004;40504.41
GBR;2005;42240.25
GBR;2006;44695.16
GBR;2007;50629.08
GBR;2008;47652.4
GBR;2009;39009.37
GBR;2010;39778.32
GBR;2011;42295.93
GBR;2012;42688.33
GBR;2013;43607.66
GBR;2014;47746.98
GBR;2015;45256.04
GBR;2016;41258.54
GBR;2017;40918.05
GBR;2018;43704.32
GBR;2019;43160.68
GBR;2020;40815.13
GBR;2021;47695.65
GBR;2022;47034.78
GBR;2023;49919.69
GBR;2024;53341.31
GEO;1987;1543.58
GEO;1988;1843.9
GEO;1989;1853.44
GEO;1990;1610.98
GEO;1991;1307.82
GEO;1992;757.22
GEO;1993;550.02
GEO;1994;519.82
GEO;1995;578.34
GEO;1996;689.03
GEO;1997;807.03
GEO;1998;851.52
GEO;1999;673.54
GEO;2000;749.91
GEO;2001;801.98
GEO;2002;853.53
GEO;2003;1010.03
GEO;2004;1305.05
GEO;2005;1642.78
GEO;2006;1996.02
GEO;2007;2635.37
GEO;2008;3324.75
GEO;2009;2822.69
GEO;2010;3281.73
GEO;2011;4119.67
GEO;2012;4530.7
GEO;2013;4712.0
GEO;2014;4830.33
GEO;2015;4086.62
GEO;2016;4143.4
GEO;2017;4418.75
GEO;2018;4804.05
GEO;2019;4741.28
GEO;2020;4300.86
GEO;2021;5083.61
GEO;2022;6729.85
GEO;2023;8283.67
GEO;2024;8967.68
GHA;1960;174.86
GHA;1961;181.87
GHA;1962;188.42
GHA;1963;205.04
GHA;1964;224.97
GHA;1965;260.51
GHA;1966;263.33
GHA;1967;211.22
GHA;1968;196.67
GHA;1969;225.77
GHA;1970;248.16
GHA;1971;263.41
GHA;1972;223.8
GHA;1973;309.51
GHA;1974;289.43
GHA;1975;272.98
GHA;1976;261.0
GHA;1977;292.29
GHA;1978;325.6
GHA;1979;346.65
GHA;1980;372.25
GHA;1981;343.8
GHA;1982;319.21
GHA;1983;311.38
GHA;1984;330.0
GHA;1985;329.71
GHA;1986;410.71
GHA;1987;355.15
GHA;1988;355.12
GHA;1989;349.96
GHA;1990;382.54
GHA;1991;418.25
GHA;1992;396.43
GHA;1993;359.8
GHA;1994;320.5
GHA;1995;371.54
GHA;1996;389.27
GHA;1997;377.84
GHA;1998;400.37
GHA;1999;403.04
GHA;2000;253.75
GHA;2001;263.54
GHA;2002;297.46
GHA;2003;358.4
GHA;2004;406.13
GHA;2005;478.61
GHA;2006;906.44
GHA;2007;1050.12
GHA;2008;1182.66
GHA;2009;1047.7
GHA;2010;1263.89
GHA;2011;1507.44
GHA;2012;1543.78
GHA;2013;2294.8
GHA;2014;1949.91
GHA;2015;1722.77
GHA;2016;1912.48
GHA;2017;2012.29
GHA;2018;2195.32
GHA;2019;2186.66
GHA;2020;2195.45
GHA;2021;2445.19
GHA;2022;2229.89
GHA;2023;2383.9
GHA;2024;2419.25
GIN;1970;752.82
GIN;1971;825.29
GIN;1972;948.5
GIN;1973;1143.3
GIN;1974;1242.53
GIN;1975;1311.33
GIN;1976;1430.66
GIN;1977;1440.16
GIN;1978;1657.96
GIN;1979;1790.0
GIN;1980;1930.99
GIN;1981;1875.54
GIN;1982;2272.63
GIN;1983;2822.84
GIN;1984;3361.53
GIN;1985;4061.7
GIN;1986;505.88
GIN;1987;504.51
GIN;1988;574.0
GIN;1989;570.49
GIN;1990;604.3
GIN;1991;656.42
GIN;1992;692.65
GIN;1993;670.74
GIN;1994;671.58
GIN;1995;713.03
GIN;1996;726.03
GIN;1997;695.58
GIN;1998;647.38
GIN;1999;610.61
GIN;2000;518.16
GIN;2001;483.09
GIN;2002;495.92
GIN;2003;566.49
GIN;2004;584.9
GIN;2005;463.18
GIN;2006;446.98
GIN;2007;650.15
GIN;2008;703.53
GIN;2009;662.19
GIN;2010;659.24
GIN;2011;636.69
GIN;2012;699.35
GIN;2013;748.46
GIN;2014;765.15
GIN;2015;747.36
GIN;2016;712.0
GIN;2017;833.6
GIN;2018;933.27
GIN;2019;1031.34
GIN;2020;1053.66
GIN;2021;1244.97
GIN;2022;1416.6
GIN;2023;1555.49
GIN;2024;1694.95
GMB;1966;94.37
GMB;1967;96.96
GMB;1968;83.11
GMB;1969;88.66
GMB;1970;99.78
GMB;1971;103.32
GMB;1972;106.52
GMB;1973;131.45
GMB;1974;162.62
GMB;1975;189.81
GMB;1976;179.31
GMB;1977;213.84
GMB;1978;257.58
GMB;1979;300.26
GMB;1980;337.69
GMB;1981;295.98
GMB;1982;282.14
GMB;1983;268.65
GMB;1984;214.79
GMB;1985;262.82
GMB;1986;207.65
GMB;1987;236.95
GMB;1988;274.87
GMB;1989;280.93
GMB;1990;300.64
GMB;1991;627.58
GMB;1992;623.49
GMB;1993;635.36
GMB;1994;608.28
GMB;1995;621.68
GMB;1996;651.78
GMB;1997;600.22
GMB;1998;610.23
GMB;1999;575.46
GMB;2000;538.05
GMB;2001;459.8
GMB;2002;376.53
GMB;2003;308.72
GMB;2004;593.29
GMB;2005;616.48
GMB;2006;614.54
GMB;2007;724.73
GMB;2008;859.13
GMB;2009;774.89
GMB;2010;801.03
GMB;2011;710.61
GMB;2012;692.58
GMB;2013;653.86
GMB;2014;568.0
GMB;2015;619.54
GMB;2016;650.06
GMB;2017;642.52
GMB;2018;696.22
GMB;2019;738.19
GMB;2020;720.34
GMB;2021;781.89
GMB;2022;836.24
GMB;2023;883.02
GMB;2024;871.34
GNB;1970;350.22
GNB;1971;348.28
GNB;1972;388.64
GNB;1973;391.92
GNB;1974;418.64
GNB;1975;435.22
GNB;1976;420.85
GNB;1977;402.91
GNB;1978;402.78
GNB;1979;375.85
GNB;1980;346.86
GNB;1981;477.46
GNB;1982;502.73
GNB;1983;488.99
GNB;1984;407.44
GNB;1985;416.58
GNB;1986;371.14
GNB;1987;487.55
GNB;1988;453.81
GNB;1989;578.49
GNB;1990;651.34
GNB;1991;672.07
GNB;1992;574.32
GNB;1993;581.61
GNB;1994;560.88
GNB;1995;589.49
GNB;1996;614.73
GNB;1997;598.95
GNB;1998;497.72
GNB;1999;478.73
GNB;2000;316.95
GNB;2001;327.14
GNB;2002;362.03
GNB;2003;419.78
GNB;2004;431.38
GNB;2005;463.07
GNB;2006;448.51
GNB;2007;519.07
GNB;2008;640.21
GNB;2009;583.19
GNB;2010;600.19
GNB;2011;719.54
GNB;2012;635.46
GNB;2013;654.3
GNB;2014;652.02
GNB;2015;645.07
GNB;2016;679.67
GNB;2017;783.12
GNB;2018;808.53
GNB;2019;811.21
GNB;2020;846.92
GNB;2021;926.55
GNB;2022;881.6
GNB;2023;964.43
GNB;2024;998.38
GNQ;1962;132.91
GNQ;1963;154.8
GNQ;1964;177.83
GNQ;1965;217.1
GNQ;1966;226.69
GNQ;1967;231.93
GNQ;1968;211.74
GNQ;1969;208.44
GNQ;1970;206.77
GNQ;1971;205.57
GNQ;1972;211.42
GNQ;1973;268.63
GNQ;1974;319.24
GNQ;1975;362.26
GNQ;1976;368.83
GNQ;1977;375.71
GNQ;1980;175.45
GNQ;1981;121.13
GNQ;1982;137.47
GNQ;1983;129.41
GNQ;1984;137.9
GNQ;1985;161.12
GNQ;1986;188.79
GNQ;1987;220.93
GNQ;1988;228.67
GNQ;1989;193.22
GNQ;1990;236.4
GNQ;1991;225.32
GNQ;1992;263.73
GNQ;1993;256.68
GNQ;1994;183.24
GNQ;1995;248.31
GNQ;1996;391.69
GNQ;1997;717.04
GNQ;1998;577.87
GNQ;1999;930.91
GNQ;2000;1487.32
GNQ;2001;1948.61
GNQ;2002;2264.21
GNQ;2003;2930.6
GNQ;2004;4901.3
GNQ;2005;8673.9
GNQ;2006;10184.88
GNQ;2007;12616.95
GNQ;2008;18210.56
GNQ;2009;13232.5
GNQ;2010;13720.17
GNQ;2011;17198.21
GNQ;2012;17308.57
GNQ;2013;16304.07
GNQ;2014;15548.66
GNQ;2015;9068.91
GNQ;2016;7453.2
GNQ;2017;7809.1
GNQ;2018;8102.47
GNQ;2019;6804.15
GNQ;2020;5764.06
GNQ;2021;6945.63
GNQ;2022;7589.3
GNQ;2023;6788.35
GNQ;2024;7003.58
GRC;1960;513.09
GRC;1961;582.56
GRC;1962;608.48
GRC;1963;685.56
GRC;1964;772.81
GRC;1965;886.77
GRC;1966;983.56
GRC;1967;1053.26
GRC;1968;1138.38
GRC;1969;1305.64
GRC;1970;1473.6
GRC;1971;1629.35
GRC;1972;1873.25
GRC;1973;2468.0
GRC;1974;2789.41
GRC;1975;3109.38
GRC;1976;3343.39
GRC;1977;3832.32
GRC;1978;4629.34
GRC;1979;5626.59
GRC;1980;5811.69
GRC;1981;5305.44
GRC;1982;5501.64
GRC;1983;4950.06
GRC;1984;4785.07
GRC;1985;4746.76
GRC;1986;5577.83
GRC;1987;6473.58
GRC;1988;7492.35
GRC;1989;7737.54
GRC;1990;9466.66
GRC;1991;10046.67
GRC;1992;11021.01
GRC;1993;10257.31
GRC;1994;10937.02
GRC;1995;12779.08
GRC;1996;13432.53
GRC;1997;13015.92
GRC;1998;13022.96
GRC;1999;12742.54
GRC;2000;11638.2
GRC;2001;12156.96
GRC;2002;13782.2
GRC;2003;18020.61
GRC;2004;21449.26
GRC;2005;22054.13
GRC;2006;24416.02
GRC;2007;28440.76
GRC;2008;31695.83
GRC;2009;29425.46
GRC;2010;26653.05
GRC;2011;25504.79
GRC;2012;21624.35
GRC;2013;21573.34
GRC;2014;21474.73
GRC;2015;17980.73
GRC;2016;17919.24
GRC;2017;18631.99
GRC;2018;19873.4
GRC;2019;19335.36
GRC;2020;17886.73
GRC;2021;20652.9
GRC;2022;20884.68
GRC;2023;23343.71
GRC;2024;24626.15
GRD;1977;736.93
GRD;1978;917.11
GRD;1979;1070.73
GRD;1980;1173.08
GRD;1981;1229.66
GRD;1982;1329.01
GRD;1983;1388.17
GRD;1984;1523.94
GRD;1985;1745.15
GRD;1986;1938.11
GRD;1987;2204.64
GRD;1988;2404.26
GRD;1989;2696.98
GRD;1990;2782.18
GRD;1991;2983.92
GRD;1992;3052.7
GRD;1993;3026.04
GRD;1994;3152.2
GRD;1995;3294.27
GRD;1996;3508.29
GRD;1997;3724.75
GRD;1998;4206.28
GRD;1999;4516.28
GRD;2000;4839.83
GRD;2001;4819.51
GRD;2002;4984.47
GRD;2003;5427.96
GRD;2004;5480.26
GRD;2005;6338.56
GRD;2006;6344.04
GRD;2007;6864.55
GRD;2008;7448.2
GRD;2009;6932.56
GRD;2010;6909.6
GRD;2011;6947.38
GRD;2012;7092.72
GRD;2013;7424.8
GRD;2014;7986.33
GRD;2015;8694.12
GRD;2016;9221.23
GRD;2017;9751.43
GRD;2018;10083.02
GRD;2019;10462.79
GRD;2020;8968.56
GRD;2021;9617.29
GRD;2022;10469.39
GRD;2023;11414.48
GRD;2024;11528.92
GRL;1970;1498.28
GRL;1971;1874.3
GRL;1972;2196.71
GRL;1973;2860.28
GRL;1974;3432.71
GRL;1975;4257.88
GRL;1976;4844.66
GRL;1977;5713.96
GRL;1978;7235.52
GRL;1979;8480.76
GRL;1980;9483.1
GRL;1981;8544.1
GRL;1982;7813.65
GRL;1983;7988.18
GRL;1984;7198.71
GRL;1985;7760.83
GRL;1986;11271.33
GRL;1987;14554.35
GRL;1988;16397.95
GRL;1989;16813.74
GRL;1990;18326.93
GRL;1991;18315.32
GRL;1992;18768.83
GRL;1993;16797.36
GRL;1994;18124.1
GRL;1995;21665.83
GRL;1996;21422.46
GRL;1997;19145.61
GRL;1998;20496.58
GRL;1999;20170.32
GRL;2000;19009.08
GRL;2001;19265.52
GRL;2002;20657.95
GRL;2003;27466.65
GRL;2004;32031.0
GRL;2005;32489.73
GRL;2006;35457.63
GRL;2007;39780.94
GRL;2008;44366.79
GRL;2009;44918.84
GRL;2010;44277.2
GRL;2011;47186.88
GRL;2012;45936.96
GRL;2013;47535.49
GRL;2014;50485.22
GRL;2015;44536.35
GRL;2016;48181.75
GRL;2017;50765.75
GRL;2018;54545.14
GRL;2019;53309.2
GRL;2020;54812.67
GRL;2021;58135.99
GRL;2022;55635.0
GRL;2023;58498.97
GTM;1960;256.81
GTM;1961;257.2
GTM;1962;265.21
GTM;1963;284.4
GTM;1964;284.2
GTM;1965;282.98
GTM;1966;287.28
GTM;1967;291.93
GTM;1968;314.67
GTM;1969;326.3
GTM;1970;352.79
GTM;1971;358.37
GTM;1972;369.76
GTM;1973;440.56
GTM;1974;528.57
GTM;1975;594.89
GTM;1976;697.06
GTM;1977;856.13
GTM;1978;925.18
GTM;1979;1025.98
GTM;1980;1141.81
GTM;1981;1216.5
GTM;1982;1203.97
GTM;1983;1219.74
GTM;1984;1241.04
GTM;1985;1238.48
GTM;1986;896.06
GTM;1987;853.9
GTM;1988;919.07
GTM;1989;958.43
GTM;1990;847.69
GTM;1991;1014.4
GTM;1992;1096.46
GTM;1993;1165.67
GTM;1994;1292.67
GTM;1995;1421.06
GTM;1996;1481.06
GTM;1997;1638.46
GTM;1998;1741.2
GTM;1999;1603.65
GTM;2000;1648.97
GTM;2001;1537.69
GTM;2002;1669.34
GTM;2003;1722.55
GTM;2004;1840.91
GTM;2005;2046.47
GTM;2006;2225.12
GTM;2007;2458.82
GTM;2008;2763.06
GTM;2009;2611.65
GTM;2010;2805.26
GTM;2011;3168.98
GTM;2012;3286.62
GTM;2013;3444.16
GTM;2014;3689.15
GTM;2015;3893.51
GTM;2016;4060.14
GTM;2017;4325.0
GTM;2018;4352.95
GTM;2019;4512.0
GTM;2020;4477.62
GTM;2021;4912.62
GTM;2022;5356.92
GTM;2023;5754.43
GTM;2024;6150.89
GUM;2002;20909.96
GUM;2003;21877.32
GUM;2004;23618.83
GUM;2005;25631.98
GUM;2006;25709.94
GUM;2007;26605.43
GUM;2008;28112.23
GUM;2009;29054.06
GUM;2010;29719.8
GUM;2011;29926.21
GUM;2012;31653.75
GUM;2013;32530.76
GUM;2014;33900.15
GUM;2015;35165.7
GUM;2016;35930.66
GUM;2017;36779.01
GUM;2018;37195.95
GUM;2019;39274.94
GUM;2020;36482.94
GUM;2021;38074.88
GUM;2022;41833.15
GUY;1960;299.07
GUY;1961;319.02
GUY;1962;327.39
GUY;1963;288.82
GUY;1964;313.26
GUY;1965;335.74
GUY;1966;352.59
GUY;1967;377.73
GUY;1968;339.79
GUY;1969;361.19
GUY;1970;381.1
GUY;1971;395.77
GUY;1972;395.47
GUY;1973;420.53
GUY;1974;587.97
GUY;1975;663.8
GUY;1976;604.11
GUY;1977;593.0
GUY;1978;663.21
GUY;1979;688.83
GUY;1980;778.96
GUY;1981;734.57
GUY;1982;620.56
GUY;1983;630.67
GUY;1984;565.33
GUY;1985;587.82
GUY;1986;657.01
GUY;1987;464.05
GUY;1988;544.72
GUY;1989;503.11
GUY;1990;528.85
GUY;1991;466.04
GUY;1992;498.16
GUY;1993;603.08
GUY;1994;721.44
GUY;1995;819.67
GUY;1996;927.52
GUY;1997;982.8
GUY;1998;939.69
GUY;1999;908.79
GUY;2000;931.8
GUY;2001;931.57
GUY;2002;950.87
GUY;2003;973.74
GUY;2004;1033.31
GUY;2005;1084.07
GUY;2006;3135.61
GUY;2007;3608.29
GUY;2008;4008.96
GUY;2009;4209.13
GUY;2010;4581.76
GUY;2011;4947.22
GUY;2012;5444.4
GUY;2013;5556.91
GUY;2014;5472.69
GUY;2015;5640.42
GUY;2016;5870.88
GUY;2017;6178.67
GUY;2018;6048.39
GUY;2019;6405.82
GUY;2020;6775.71
GUY;2021;9860.87
GUY;2022;17913.49
GUY;2023;20473.7
GUY;2024;29675.25
HKG;1960;426.77
HKG;1961;436.75
HKG;1962;487.82
HKG;1963;565.73
HKG;1964;629.59
HKG;1965;676.81
HKG;1966;685.93
HKG;1967;723.24
HKG;1968;714.48
HKG;1969;825.52
HKG;1970;960.03
HKG;1971;1106.47
HKG;1972;1384.73
HKG;1973;1893.18
HKG;1974;2144.61
HKG;1975;2252.13
HKG;1976;2850.01
HKG;1977;3429.42
HKG;1978;3923.97
HKG;1979;4569.48
HKG;1980;5700.43
HKG;1981;5991.28
HKG;1982;6133.77
HKG;1983;5595.26
HKG;1984;6208.23
HKG;1985;6542.97
HKG;1986;7435.0
HKG;1987;9071.39
HKG;1988;10609.75
HKG;1989;12097.75
HKG;1990;13485.63
HKG;1991;15465.92
HKG;1992;17976.47
HKG;1993;20395.56
HKG;1994;22502.53
HKG;1995;23497.39
HKG;1996;24818.3
HKG;1997;27330.09
HKG;1998;25808.86
HKG;1999;25091.67
HKG;2000;25756.77
HKG;2001;25230.38
HKG;2002;24665.84
HKG;2003;23977.17
HKG;2004;24928.1
HKG;2005;26649.64
HKG;2006;28224.1
HKG;2007;30593.95
HKG;2008;31515.53
HKG;2009;30697.54
HKG;2010;32550.14
HKG;2011;35142.49
HKG;2012;36730.8
HKG;2013;38403.78
HKG;2014;40315.37
HKG;2015;42432.16
HKG;2016;43734.2
HKG;2017;46160.43
HKG;2018;48537.57
HKG;2019;48359.0
HKG;2020;46109.23
HKG;2021;49770.56
HKG;2022;48825.03
HKG;2023;50525.11
HKG;2024;54274.75
HND;1960;230.67
HND;1961;237.27
HND;1962;244.01
HND;1963;246.56
HND;1964;255.9
HND;1965;273.88
HND;1966;282.89
HND;1967;298.16
HND;1968;314.47
HND;1969;316.22
HND;1970;328.79
HND;1971;338.12
HND;1972;352.71
HND;1973;374.67
HND;1974;400.99
HND;1975;416.52
HND;1976;482.42
HND;1977;559.25
HND;1978;682.83
HND;1979;768.72
HND;1980;854.37
HND;1981;911.51
HND;1982;914.31
HND;1983;941.73
HND;1984;959.53
HND;1985;1001.15
HND;1986;1057.81
HND;1987;1097.86
HND;1988;1039.29
HND;1989;903.77
HND;1990;749.82
HND;1991;722.0
HND;1992;782.11
HND;1993;772.74
HND;1994;735.89
HND;1995;814.05
HND;1996;812.82
HND;1997;917.27
HND;1998;988.66
HND;1999;999.0
HND;2000;1092.56
HND;2001;1132.16
HND;2002;1132.5
HND;2003;1156.08
HND;2004;1215.14
HND;2005;1304.7
HND;2006;1425.85
HND;2007;1577.74
HND;2008;1732.49
HND;2009;1781.16
HND;2010;1893.33
HND;2011;2073.66
HND;2012;2126.03
HND;2013;2081.13
HND;2014;2179.88
HND;2015;2271.2
HND;2016;2307.34
HND;2017;2413.01
HND;2018;2464.64
HND;2019;2502.33
HND;2020;2307.61
HND;2021;2735.15
HND;2022;3003.29
HND;2023;3227.46
HND;2024;3415.96
HPC;1960;133.97
HPC;1961;134.98
HPC;1962;143.21
HPC;1963;164.11
HPC;1964;148.88
HPC;1965;164.19
HPC;1966;173.53
HPC;1967;166.58
HPC;1968;174.72
HPC;1969;187.11
HPC;1970;175.84
HPC;1971;184.58
HPC;1972;199.76
HPC;1973;237.98
HPC;1974;272.64
HPC;1975;298.68
HPC;1976;311.69
HPC;1977;351.68
HPC;1978;398.01
HPC;1979;424.97
HPC;1980;459.42
HPC;1981;451.79
HPC;1982;445.3
HPC;1983;429.68
HPC;1984;425.92
HPC;1985;435.29
HPC;1986;389.84
HPC;1987;404.23
HPC;1988;413.78
HPC;1989;409.71
HPC;1990;457.83
HPC;1991;485.06
HPC;1992;358.04
HPC;1993;360.05
HPC;1994;298.85
HPC;1995;337.84
HPC;1996;359.14
HPC;1997;365.61
HPC;1998;367.89
HPC;1999;359.33
HPC;2000;377.74
HPC;2001;355.44
HPC;2002;374.82
HPC;2003;413.08
HPC;2004;462.69
HPC;2005;520.05
HPC;2006;593.59
HPC;2007;688.8
HPC;2008;797.85
HPC;2009;765.23
HPC;2010;812.48
HPC;2011;873.65
HPC;2012;881.64
HPC;2013;961.22
HPC;2014;987.6
HPC;2015;917.92
HPC;2016;895.29
HPC;2017;944.11
HPC;2018;986.45
HPC;2019;984.55
HPC;2020;963.81
HPC;2021;1062.59
HPC;2022;1123.27
HPC;2023;1157.85
HPC;2024;1220.85
HRV;1990;5369.11
HRV;1991;4000.92
HRV;1992;2321.15
HRV;1993;2447.5
HRV;1994;3237.93
HRV;1995;4929.02
HRV;1996;5299.75
HRV;1997;5330.91
HRV;1998;5712.5
HRV;1999;5269.01
